MeterID;FromDateTime;ToDateTime;Value
123456789012345000;2021-01-08 06,00;2021-01-08 07,00;0,362
123456789012345000;2021-01-08 07,00;2021-01-08 08,00;0,786
123456789012345000;2021-01-08 08,00;2021-01-08 09,00;0,858
123456789012345000;2021-01-08 09,00;2021-01-08 10,00;0,994
123456789012345000;2021-01-08 10,00;2021-01-08 11,00;0,81
123456789012345000;2021-01-08 11,00;2021-01-08 12,00;0,724
123456789012345000;2021-01-08 12,00;2021-01-08 13,00;0,7
123456789012345000;2021-01-08 13,00;2021-01-08 14,00;1,713
123456789012345000;2021-01-08 14,00;2021-01-08 15,00;0,473
123456789012345000;2021-01-08 15,00;2021-01-08 16,00;0,622
123456789012345000;2021-01-08 16,00;2021-01-08 17,00;0,507
123456789012345000;2021-01-08 17,00;2021-01-08 18,00;0,839
123456789012345000;2021-01-08 18,00;2021-01-08 19,00;0,469
123456789012345000;2021-01-08 19,00;2021-01-08 20,00;0,458
123456789012345000;2021-01-08 20,00;2021-01-08 21,00;0,515
123456789012345000;2021-01-08 21,00;2021-01-08 22,00;1,167
123456789012345000;2021-01-08 22,00;2021-01-08 23,00;0,497
123456789012345000;2021-01-08 23,00;2021-01-09 00,00;0,51
123456789012345000;2021-01-09 00,00;2021-01-09 01,00;0,202
123456789012345000;2021-01-09 01,00;2021-01-09 02,00;0,176
123456789012345000;2021-01-09 02,00;2021-01-09 03,00;0,149
123456789012345000;2021-01-09 03,00;2021-01-09 04,00;0,126
123456789012345000;2021-01-09 04,00;2021-01-09 05,00;0,143
123456789012345000;2021-01-09 05,00;2021-01-09 06,00;0,087
123456789012345000;2021-01-09 06,00;2021-01-09 07,00;0,179
123456789012345000;2021-01-09 07,00;2021-01-09 08,00;0,094
123456789012345000;2021-01-09 08,00;2021-01-09 09,00;0,181
123456789012345000;2021-01-09 09,00;2021-01-09 10,00;0,755
123456789012345000;2021-01-09 10,00;2021-01-09 11,00;0,2
123456789012345000;2021-01-09 11,00;2021-01-09 12,00;0,14
123456789012345000;2021-01-09 12,00;2021-01-09 13,00;0,174
123456789012345000;2021-01-09 13,00;2021-01-09 14,00;2,416
123456789012345000;2021-01-09 14,00;2021-01-09 15,00;1,54
123456789012345000;2021-01-09 15,00;2021-01-09 16,00;0,824
123456789012345000;2021-01-09 16,00;2021-01-09 17,00;0,554
123456789012345000;2021-01-09 17,00;2021-01-09 18,00;0,871
123456789012345000;2021-01-09 18,00;2021-01-09 19,00;0,657
123456789012345000;2021-01-09 19,00;2021-01-09 20,00;0,797
123456789012345000;2021-01-09 20,00;2021-01-09 21,00;1,197
123456789012345000;2021-01-09 21,00;2021-01-09 22,00;0,691
123456789012345000;2021-01-09 22,00;2021-01-09 23,00;1,475
123456789012345000;2021-01-09 23,00;2021-01-10 00,00;1,797
123456789012345000;2021-01-10 00,00;2021-01-10 01,00;1,846
123456789012345000;2021-01-10 01,00;2021-01-10 02,00;1,889
123456789012345000;2021-01-10 02,00;2021-01-10 03,00;0,303
123456789012345000;2021-01-10 03,00;2021-01-10 04,00;0,147
123456789012345000;2021-01-10 04,00;2021-01-10 05,00;0,141
123456789012345000;2021-01-10 05,00;2021-01-10 06,00;0,131
123456789012345000;2021-01-10 06,00;2021-01-10 07,00;0,133
123456789012345000;2021-01-10 07,00;2021-01-10 08,00;0,148
123456789012345000;2021-01-10 08,00;2021-01-10 09,00;0,465
123456789012345000;2021-01-10 09,00;2021-01-10 10,00;1,143
123456789012345000;2021-01-10 10,00;2021-01-10 11,00;0,723
123456789012345000;2021-01-10 11,00;2021-01-10 12,00;0,253
123456789012345000;2021-01-10 12,00;2021-01-10 13,00;0,176
123456789012345000;2021-01-10 13,00;2021-01-10 14,00;1,561
123456789012345000;2021-01-10 14,00;2021-01-10 15,00;2,35
123456789012345000;2021-01-10 15,00;2021-01-10 16,00;2,269
123456789012345000;2021-01-10 16,00;2021-01-10 17,00;1,052
123456789012345000;2021-01-10 17,00;2021-01-10 18,00;0,821
123456789012345000;2021-01-10 18,00;2021-01-10 19,00;0,733
123456789012345000;2021-01-10 19,00;2021-01-10 20,00;0,845
123456789012345000;2021-01-10 20,00;2021-01-10 21,00;0,752
123456789012345000;2021-01-10 21,00;2021-01-10 22,00;0,936
123456789012345000;2021-01-10 22,00;2021-01-10 23,00;0,5
123456789012345000;2021-01-10 23,00;2021-01-11 00,00;0,484
123456789012345000;2021-01-11 00,00;2021-01-11 01,00;0,141
123456789012345000;2021-01-11 01,00;2021-01-11 02,00;0,139
123456789012345000;2021-01-11 02,00;2021-01-11 03,00;0,095
123456789012345000;2021-01-11 03,00;2021-01-11 04,00;0,169
123456789012345000;2021-01-11 04,00;2021-01-11 05,00;0,096
123456789012345000;2021-01-11 05,00;2021-01-11 06,00;0,128
123456789012345000;2021-01-11 06,00;2021-01-11 07,00;0,455
123456789012345000;2021-01-11 07,00;2021-01-11 08,00;0,781
123456789012345000;2021-01-11 08,00;2021-01-11 09,00;0,605
123456789012345000;2021-01-11 09,00;2021-01-11 10,00;0,907
123456789012345000;2021-01-11 10,00;2021-01-11 11,00;0,855
123456789012345000;2021-01-11 11,00;2021-01-11 12,00;0,751
123456789012345000;2021-01-11 12,00;2021-01-11 13,00;0,485
123456789012345000;2021-01-11 13,00;2021-01-11 14,00;0,869
123456789012345000;2021-01-11 14,00;2021-01-11 15,00;0,687
123456789012345000;2021-01-11 15,00;2021-01-11 16,00;1,045
123456789012345000;2021-01-11 16,00;2021-01-11 17,00;0,724
123456789012345000;2021-01-11 17,00;2021-01-11 18,00;0,408
123456789012345000;2021-01-11 18,00;2021-01-11 19,00;2,448
123456789012345000;2021-01-11 19,00;2021-01-11 20,00;1,915
123456789012345000;2021-01-11 20,00;2021-01-11 21,00;1,225
123456789012345000;2021-01-11 21,00;2021-01-11 22,00;0,685
123456789012345000;2021-01-11 22,00;2021-01-11 23,00;2,552
123456789012345000;2021-01-11 23,00;2021-01-12 00,00;1,927
123456789012345000;2021-01-12 00,00;2021-01-12 01,00;1,883
123456789012345000;2021-01-12 01,00;2021-01-12 02,00;0,186
123456789012345000;2021-01-12 02,00;2021-01-12 03,00;0,198
123456789012345000;2021-01-12 03,00;2021-01-12 04,00;0,085
123456789012345000;2021-01-12 04,00;2021-01-12 05,00;0,159
123456789012345000;2021-01-12 05,00;2021-01-12 06,00;0,135
123456789012345000;2021-01-12 06,00;2021-01-12 07,00;0,385
123456789012345000;2021-01-12 07,00;2021-01-12 08,00;0,868
123456789012345000;2021-01-12 08,00;2021-01-12 09,00;0,938
123456789012345000;2021-01-12 09,00;2021-01-12 10,00;0,616
123456789012345000;2021-01-12 10,00;2021-01-12 11,00;0,717
123456789012345000;2021-01-12 11,00;2021-01-12 12,00;0,667
123456789012345000;2021-01-12 12,00;2021-01-12 13,00;0,418
123456789012345000;2021-01-12 13,00;2021-01-12 14,00;0,305
123456789012345000;2021-01-12 14,00;2021-01-12 15,00;0,622
123456789012345000;2021-01-12 15,00;2021-01-12 16,00;0,218
123456789012345000;2021-01-12 16,00;2021-01-12 17,00;0,261
123456789012345000;2021-01-12 17,00;2021-01-12 18,00;2,203
123456789012345000;2021-01-12 18,00;2021-01-12 19,00;3,732
123456789012345000;2021-01-12 19,00;2021-01-12 20,00;2,555
123456789012345000;2021-01-12 20,00;2021-01-12 21,00;2,61
123456789012345000;2021-01-12 21,00;2021-01-12 22,00;1,674
123456789012345000;2021-01-12 22,00;2021-01-12 23,00;0,217
123456789012345000;2021-01-12 23,00;2021-01-13 00,00;0,131
123456789012345000;2021-01-13 00,00;2021-01-13 01,00;0,215
123456789012345000;2021-01-13 01,00;2021-01-13 02,00;0,195
123456789012345000;2021-01-13 02,00;2021-01-13 03,00;0,182
123456789012345000;2021-01-13 03,00;2021-01-13 04,00;0,171
123456789012345000;2021-01-13 04,00;2021-01-13 05,00;0,221
123456789012345000;2021-01-13 05,00;2021-01-13 06,00;0,172
123456789012345000;2021-01-13 06,00;2021-01-13 07,00;0,396
123456789012345000;2021-01-13 07,00;2021-01-13 08,00;0,728
123456789012345000;2021-01-13 08,00;2021-01-13 09,00;0,749
123456789012345000;2021-01-13 09,00;2021-01-13 10,00;0,721
123456789012345000;2021-01-13 10,00;2021-01-13 11,00;0,695
123456789012345000;2021-01-13 11,00;2021-01-13 12,00;0,711
123456789012345000;2021-01-13 12,00;2021-01-13 13,00;0,837
123456789012345000;2021-01-13 13,00;2021-01-13 14,00;0,801
123456789012345000;2021-01-13 14,00;2021-01-13 15,00;1,62
123456789012345000;2021-01-13 15,00;2021-01-13 16,00;0,696
123456789012345000;2021-01-13 16,00;2021-01-13 17,00;0,7
123456789012345000;2021-01-13 17,00;2021-01-13 18,00;1,708
123456789012345000;2021-01-13 18,00;2021-01-13 19,00;1,546
123456789012345000;2021-01-13 19,00;2021-01-13 20,00;1,204
123456789012345000;2021-01-13 20,00;2021-01-13 21,00;1,32
123456789012345000;2021-01-13 21,00;2021-01-13 22,00;1,179
123456789012345000;2021-01-13 22,00;2021-01-13 23,00;0,229
123456789012345000;2021-01-13 23,00;2021-01-14 00,00;0,167
123456789012345000;2021-01-14 00,00;2021-01-14 01,00;0,251
123456789012345000;2021-01-14 01,00;2021-01-14 02,00;0,143
123456789012345000;2021-01-14 02,00;2021-01-14 03,00;0,184
123456789012345000;2021-01-14 03,00;2021-01-14 04,00;0,182
123456789012345000;2021-01-14 04,00;2021-01-14 05,00;0,177
123456789012345000;2021-01-14 05,00;2021-01-14 06,00;0,142
123456789012345000;2021-01-14 06,00;2021-01-14 07,00;0,407
123456789012345000;2021-01-14 07,00;2021-01-14 08,00;0,78
123456789012345000;2021-01-14 08,00;2021-01-14 09,00;0,952
123456789012345000;2021-01-14 09,00;2021-01-14 10,00;0,784
123456789012345000;2021-01-14 10,00;2021-01-14 11,00;0,75
123456789012345000;2021-01-14 11,00;2021-01-14 12,00;0,756
123456789012345000;2021-01-14 12,00;2021-01-14 13,00;0,923
123456789012345000;2021-01-14 13,00;2021-01-14 14,00;0,865
123456789012345000;2021-01-14 14,00;2021-01-14 15,00;0,688
123456789012345000;2021-01-14 15,00;2021-01-14 16,00;0,63
123456789012345000;2021-01-14 16,00;2021-01-14 17,00;0,741
123456789012345000;2021-01-14 17,00;2021-01-14 18,00;1,321
123456789012345000;2021-01-14 18,00;2021-01-14 19,00;0,746
123456789012345000;2021-01-14 19,00;2021-01-14 20,00;1,241
123456789012345000;2021-01-14 20,00;2021-01-14 21,00;0,827
123456789012345000;2021-01-14 21,00;2021-01-14 22,00;0,79
123456789012345000;2021-01-14 22,00;2021-01-14 23,00;0,717
123456789012345000;2021-01-14 23,00;2021-01-15 00,00;0,204
123456789012345000;2021-01-15 00,00;2021-01-15 01,00;0,149
123456789012345000;2021-01-15 01,00;2021-01-15 02,00;0,212
123456789012345000;2021-01-15 02,00;2021-01-15 03,00;0,136
123456789012345000;2021-01-15 03,00;2021-01-15 04,00;0,128
123456789012345000;2021-01-15 04,00;2021-01-15 05,00;0,169
123456789012345000;2021-01-15 05,00;2021-01-15 06,00;0,082
123456789012345000;2021-01-15 06,00;2021-01-15 07,00;0,457
123456789012345000;2021-01-15 07,00;2021-01-15 08,00;0,681
123456789012345000;2021-01-15 08,00;2021-01-15 09,00;0,822
123456789012345000;2021-01-15 09,00;2021-01-15 10,00;1,077
123456789012345000;2021-01-15 10,00;2021-01-15 11,00;0,788
123456789012345000;2021-01-15 11,00;2021-01-15 12,00;0,843
123456789012345000;2021-01-15 12,00;2021-01-15 13,00;0,869
123456789012345000;2021-01-15 13,00;2021-01-15 14,00;0,737
123456789012345000;2021-01-15 14,00;2021-01-15 15,00;0,341
123456789012345000;2021-01-15 15,00;2021-01-15 16,00;0,288
123456789012345000;2021-01-15 16,00;2021-01-15 17,00;0,334
123456789012345000;2021-01-15 17,00;2021-01-15 18,00;1,875
123456789012345000;2021-01-15 18,00;2021-01-15 19,00;2,617
123456789012345000;2021-01-15 19,00;2021-01-15 20,00;1,036
123456789012345000;2021-01-15 20,00;2021-01-15 21,00;0,886
123456789012345000;2021-01-15 21,00;2021-01-15 22,00;0,607
123456789012345000;2021-01-15 22,00;2021-01-15 23,00;0,935
123456789012345000;2021-01-15 23,00;2021-01-16 00,00;0,138
123456789012345000;2021-01-16 00,00;2021-01-16 01,00;0,549
123456789012345000;2021-01-16 01,00;2021-01-16 02,00;0,131
123456789012345000;2021-01-16 02,00;2021-01-16 03,00;0,089
123456789012345000;2021-01-16 03,00;2021-01-16 04,00;0,167
123456789012345000;2021-01-16 04,00;2021-01-16 05,00;0,082
123456789012345000;2021-01-16 05,00;2021-01-16 06,00;0,126
123456789012345000;2021-01-16 06,00;2021-01-16 07,00;0,162
123456789012345000;2021-01-16 07,00;2021-01-16 08,00;0,669
123456789012345000;2021-01-16 08,00;2021-01-16 09,00;0,363
123456789012345000;2021-01-16 09,00;2021-01-16 10,00;0,441
123456789012345000;2021-01-16 10,00;2021-01-16 11,00;0,56
123456789012345000;2021-01-16 11,00;2021-01-16 12,00;0,495
123456789012345000;2021-01-16 12,00;2021-01-16 13,00;0,61
123456789012345000;2021-01-16 13,00;2021-01-16 14,00;1,381
123456789012345000;2021-01-16 14,00;2021-01-16 15,00;0,37
123456789012345000;2021-01-16 15,00;2021-01-16 16,00;0,614
123456789012345000;2021-01-16 16,00;2021-01-16 17,00;0,221
123456789012345000;2021-01-16 17,00;2021-01-16 18,00;0,804
123456789012345000;2021-01-16 18,00;2021-01-16 19,00;0,985
123456789012345000;2021-01-16 19,00;2021-01-16 20,00;0,631
123456789012345000;2021-01-16 20,00;2021-01-16 21,00;0,633
123456789012345000;2021-01-16 21,00;2021-01-16 22,00;1,052
123456789012345000;2021-01-16 22,00;2021-01-16 23,00;2,135
123456789012345000;2021-01-16 23,00;2021-01-17 00,00;2,297
123456789012345000;2021-01-17 00,00;2021-01-17 01,00;2,158
123456789012345000;2021-01-17 01,00;2021-01-17 02,00;1,89
123456789012345000;2021-01-17 02,00;2021-01-17 03,00;1,828
123456789012345000;2021-01-17 03,00;2021-01-17 04,00;0,209
123456789012345000;2021-01-17 04,00;2021-01-17 05,00;0,13
123456789012345000;2021-01-17 05,00;2021-01-17 06,00;0,101
123456789012345000;2021-01-17 06,00;2021-01-17 07,00;0,161
123456789012345000;2021-01-17 07,00;2021-01-17 08,00;0,068
123456789012345000;2021-01-17 08,00;2021-01-17 09,00;0,275
123456789012345000;2021-01-17 09,00;2021-01-17 10,00;0,583
123456789012345000;2021-01-17 10,00;2021-01-17 11,00;0,491
123456789012345000;2021-01-17 11,00;2021-01-17 12,00;0,276
123456789012345000;2021-01-17 12,00;2021-01-17 13,00;0,137
123456789012345000;2021-01-17 13,00;2021-01-17 14,00;0,208
123456789012345000;2021-01-17 14,00;2021-01-17 15,00;0,22
123456789012345000;2021-01-17 15,00;2021-01-17 16,00;0,823
123456789012345000;2021-01-17 16,00;2021-01-17 17,00;0,876
123456789012345000;2021-01-17 17,00;2021-01-17 18,00;0,958
123456789012345000;2021-01-17 18,00;2021-01-17 19,00;0,756
123456789012345000;2021-01-17 19,00;2021-01-17 20,00;1,502
123456789012345000;2021-01-17 20,00;2021-01-17 21,00;0,611
123456789012345000;2021-01-17 21,00;2021-01-17 22,00;0,55
123456789012345000;2021-01-17 22,00;2021-01-17 23,00;0,391
123456789012345000;2021-01-17 23,00;2021-01-18 00,00;0,163
123456789012345000;2021-01-18 00,00;2021-01-18 01,00;0,173
123456789012345000;2021-01-18 01,00;2021-01-18 02,00;0,172
123456789012345000;2021-01-18 02,00;2021-01-18 03,00;0,133
123456789012345000;2021-01-18 03,00;2021-01-18 04,00;0,127
123456789012345000;2021-01-18 04,00;2021-01-18 05,00;0,127
123456789012345000;2021-01-18 05,00;2021-01-18 06,00;0,145
123456789012345000;2021-01-18 06,00;2021-01-18 07,00;0,421
123456789012345000;2021-01-18 07,00;2021-01-18 08,00;1,766
123456789012345000;2021-01-18 08,00;2021-01-18 09,00;2,26
123456789012345000;2021-01-18 09,00;2021-01-18 10,00;1,02
123456789012345000;2021-01-18 10,00;2021-01-18 11,00;0,484
123456789012345000;2021-01-18 11,00;2021-01-18 12,00;0,602
123456789012345000;2021-01-18 12,00;2021-01-18 13,00;0,352
123456789012345000;2021-01-18 13,00;2021-01-18 14,00;0,317
123456789012345000;2021-01-18 14,00;2021-01-18 15,00;0,68
123456789012345000;2021-01-18 15,00;2021-01-18 16,00;1,818
123456789012345000;2021-01-18 16,00;2021-01-18 17,00;0,291
123456789012345000;2021-01-18 17,00;2021-01-18 18,00;0,553
123456789012345000;2021-01-18 18,00;2021-01-18 19,00;0,971
123456789012345000;2021-01-18 19,00;2021-01-18 20,00;0,606
123456789012345000;2021-01-18 20,00;2021-01-18 21,00;1,017
123456789012345000;2021-01-18 21,00;2021-01-18 22,00;0,576
123456789012345000;2021-01-18 22,00;2021-01-18 23,00;0,358
123456789012345000;2021-01-18 23,00;2021-01-19 00,00;0,173
123456789012345000;2021-01-19 00,00;2021-01-19 01,00;0,204
123456789012345000;2021-01-19 01,00;2021-01-19 02,00;0,1
123456789012345000;2021-01-19 02,00;2021-01-19 03,00;0,145
123456789012345000;2021-01-19 03,00;2021-01-19 04,00;0,135
123456789012345000;2021-01-19 04,00;2021-01-19 05,00;0,128
123456789012345000;2021-01-19 05,00;2021-01-19 06,00;0,123
123456789012345000;2021-01-19 06,00;2021-01-19 07,00;0,373
123456789012345000;2021-01-19 07,00;2021-01-19 08,00;0,793
123456789012345000;2021-01-19 08,00;2021-01-19 09,00;0,723
123456789012345000;2021-01-19 09,00;2021-01-19 10,00;0,887
123456789012345000;2021-01-19 10,00;2021-01-19 11,00;0,861
123456789012345000;2021-01-19 11,00;2021-01-19 12,00;0,518
123456789012345000;2021-01-19 12,00;2021-01-19 13,00;1,14
123456789012345000;2021-01-19 13,00;2021-01-19 14,00;0,59
123456789012345000;2021-01-19 14,00;2021-01-19 15,00;0,672
123456789012345000;2021-01-19 15,00;2021-01-19 16,00;1,351
123456789012345000;2021-01-19 16,00;2021-01-19 17,00;0,827
123456789012345000;2021-01-19 17,00;2021-01-19 18,00;0,571
123456789012345000;2021-01-19 18,00;2021-01-19 19,00;0,461
123456789012345000;2021-01-19 19,00;2021-01-19 20,00;0,751
123456789012345000;2021-01-19 20,00;2021-01-19 21,00;2,18
123456789012345000;2021-01-19 21,00;2021-01-19 22,00;2,164
123456789012345000;2021-01-19 22,00;2021-01-19 23,00;1,926
123456789012345000;2021-01-19 23,00;2021-01-20 00,00;1,871
123456789012345000;2021-01-20 00,00;2021-01-20 01,00;1,842
123456789012345000;2021-01-20 01,00;2021-01-20 02,00;0,207
123456789012345000;2021-01-20 02,00;2021-01-20 03,00;0,135
123456789012345000;2021-01-20 03,00;2021-01-20 04,00;0,125
123456789012345000;2021-01-20 04,00;2021-01-20 05,00;0,159
123456789012345000;2021-01-20 05,00;2021-01-20 06,00;0,121
123456789012345000;2021-01-20 06,00;2021-01-20 07,00;0,519
123456789012345000;2021-01-20 07,00;2021-01-20 08,00;0,65
123456789012345000;2021-01-20 08,00;2021-01-20 09,00;0,639
123456789012345000;2021-01-20 09,00;2021-01-20 10,00;0,747
123456789012345000;2021-01-20 10,00;2021-01-20 11,00;0,932
123456789012345000;2021-01-20 11,00;2021-01-20 12,00;0,472
123456789012345000;2021-01-20 12,00;2021-01-20 13,00;0,429
123456789012345000;2021-01-20 13,00;2021-01-20 14,00;0,435
123456789012345000;2021-01-20 14,00;2021-01-20 15,00;0,45
123456789012345000;2021-01-20 15,00;2021-01-20 16,00;0,425
123456789012345000;2021-01-20 16,00;2021-01-20 17,00;0,442
123456789012345000;2021-01-20 17,00;2021-01-20 18,00;1,619
123456789012345000;2021-01-20 18,00;2021-01-20 19,00;0,497
123456789012345000;2021-01-20 19,00;2021-01-20 20,00;0,547
123456789012345000;2021-01-20 20,00;2021-01-20 21,00;0,552
123456789012345000;2021-01-20 21,00;2021-01-20 22,00;0,467
123456789012345000;2021-01-20 22,00;2021-01-20 23,00;0,918
123456789012345000;2021-01-20 23,00;2021-01-21 00,00;0,302
123456789012345000;2021-01-21 00,00;2021-01-21 01,00;0,642
123456789012345000;2021-01-21 01,00;2021-01-21 02,00;0,255
123456789012345000;2021-01-21 02,00;2021-01-21 03,00;0,202
123456789012345000;2021-01-21 03,00;2021-01-21 04,00;0,294
123456789012345000;2021-01-21 04,00;2021-01-21 05,00;0,188
123456789012345000;2021-01-21 05,00;2021-01-21 06,00;0,16
123456789012345000;2021-01-21 06,00;2021-01-21 07,00;0,289
123456789012345000;2021-01-21 07,00;2021-01-21 08,00;0,617
123456789012345000;2021-01-21 08,00;2021-01-21 09,00;0,669
123456789012345000;2021-01-21 09,00;2021-01-21 10,00;0,92
123456789012345000;2021-01-21 10,00;2021-01-21 11,00;0,934
123456789012345000;2021-01-21 11,00;2021-01-21 12,00;1,272
123456789012345000;2021-01-21 12,00;2021-01-21 13,00;0,6
123456789012345000;2021-01-21 13,00;2021-01-21 14,00;0,295
123456789012345000;2021-01-21 14,00;2021-01-21 15,00;0,334
123456789012345000;2021-01-21 15,00;2021-01-21 16,00;0,289
123456789012345000;2021-01-21 16,00;2021-01-21 17,00;0,565
123456789012345000;2021-01-21 17,00;2021-01-21 18,00;1,79
123456789012345000;2021-01-21 18,00;2021-01-21 19,00;0,902
123456789012345000;2021-01-21 19,00;2021-01-21 20,00;0,588
123456789012345000;2021-01-21 20,00;2021-01-21 21,00;0,651
123456789012345000;2021-01-21 21,00;2021-01-21 22,00;0,765
123456789012345000;2021-01-21 22,00;2021-01-21 23,00;0,859
123456789012345000;2021-01-21 23,00;2021-01-22 00,00;0,293
123456789012345000;2021-01-22 00,00;2021-01-22 01,00;0,572
123456789012345000;2021-01-22 01,00;2021-01-22 02,00;0,198
123456789012345000;2021-01-22 02,00;2021-01-22 03,00;0,153
123456789012345000;2021-01-22 03,00;2021-01-22 04,00;0,194
123456789012345000;2021-01-22 04,00;2021-01-22 05,00;0,182
123456789012345000;2021-01-22 05,00;2021-01-22 06,00;0,121
123456789012345000;2021-01-22 06,00;2021-01-22 07,00;0,224
123456789012345000;2021-01-22 07,00;2021-01-22 08,00;0,663
123456789012345000;2021-01-22 08,00;2021-01-22 09,00;1,145
123456789012345000;2021-01-22 09,00;2021-01-22 10,00;0,78
123456789012345000;2021-01-22 10,00;2021-01-22 11,00;0,67
123456789012345000;2021-01-22 11,00;2021-01-22 12,00;0,347
